model_id,recall,precision
rf_matched_flow_stats,0.2685370741482966,0.9829673624886813
rf_matched_flow_stats,0.27054108216432865,0.9830474653795334
rf_matched_flow_stats,0.2725450901803607,0.9831274649035933
rf_matched_flow_stats,0.2745490981963928,0.9831325888060316
rf_matched_flow_stats,0.27655310621242485,0.9831301176067032
rf_matched_flow_stats,0.2785571142284569,0.9831274574325481
rf_matched_flow_stats,0.280561122244489,0.983127637961576
rf_matched_flow_stats,0.282565130260521,0.9832093933458124
rf_matched_flow_stats,0.28456913827655306,0.9832987916051712
rf_matched_flow_stats,0.2865731462925851,0.9833752954505817
rf_matched_flow_stats,0.2885771543086172,0.9834518937853713
rf_matched_flow_stats,0.29058116232464926,0.9835432714241049
rf_matched_flow_stats,0.2925851703406813,0.9836345360881927
rf_matched_flow_stats,0.2945891783567134,0.9837187923855447
rf_matched_flow_stats,0.29659318637274545,0.9837980361369449
rf_matched_flow_stats,0.2985971943887775,0.9838770960726256
rf_matched_flow_stats,0.3006012024048096,0.9839364083963272
rf_matched_flow_stats,0.30260521042084165,0.9839944653062751
rf_matched_flow_stats,0.3046092184368737,0.984052519332033
rf_matched_flow_stats,0.3066132264529058,0.9841102890359802
rf_matched_flow_stats,0.30861723446893785,0.9841674373753525
rf_matched_flow_stats,0.3106212424849699,0.984227346839079
rf_matched_flow_stats,0.312625250501002,0.9843113089930597
rf_matched_flow_stats,0.31462925851703405,0.9843952152377022
rf_matched_flow_stats,0.3166332665330661,0.9844790448714903
rf_matched_flow_stats,0.3186372745490982,0.9845616499298954
rf_matched_flow_stats,0.32064128256513025,0.9846324168998667
rf_matched_flow_stats,0.3226452905811623,0.9845870406740601
rf_matched_flow_stats,0.3246492985971944,0.9844760619223398
rf_matched_flow_stats,0.32665330661322645,0.984540690694386
rf_matched_flow_stats,0.3286573146292585,0.9846058970839812
rf_matched_flow_stats,0.3306613226452906,0.9846786732469248
rf_matched_flow_stats,0.33266533066132264,0.9847644347483254
rf_matched_flow_stats,0.33466933867735466,0.9848194962034731
rf_matched_flow_stats,0.3366733466933867,0.9848675621502714
rf_matched_flow_stats,0.3386773547094188,0.9849151904497344
rf_matched_flow_stats,0.34068136272545085,0.9849626690755653
rf_matched_flow_stats,0.3426853707414829,0.9850101354157744
rf_matched_flow_stats,0.344689378757515,0.9850885555969586
rf_matched_flow_stats,0.34669338677354705,0.9851659636039004
rf_matched_flow_stats,0.3486973947895791,0.9852338761527086
rf_matched_flow_stats,0.3507014028056112,0.9853086421263331
rf_matched_flow_stats,0.35270541082164325,0.9853850658418117
rf_matched_flow_stats,0.3547094188376753,0.985443890498546
rf_matched_flow_stats,0.3567134268537074,0.9854651810484459
rf_matched_flow_stats,0.35871743486973945,0.9854415209453319
rf_matched_flow_stats,0.3607214428857715,0.9853556464018148
rf_matched_flow_stats,0.3627254509018036,0.985275360807118
rf_matched_flow_stats,0.36472945891783565,0.9852937386531871
rf_matched_flow_stats,0.3667334669338677,0.9853756876826473
rf_matched_flow_stats,0.3687374749498998,0.985437748016996
rf_matched_flow_stats,0.37074148296593185,0.98549167789688
rf_matched_flow_stats,0.3727454909819639,0.9855348757897284
rf_matched_flow_stats,0.374749498997996,0.985580529620912
rf_matched_flow_stats,0.37675350701402804,0.985625612447195
rf_matched_flow_stats,0.3787575150300601,0.9856573564418715
rf_matched_flow_stats,0.3807615230460922,0.9856798188513928
rf_matched_flow_stats,0.38276553106212424,0.9856889701432193
rf_matched_flow_stats,0.38476953907815625,0.9857087318355063
rf_matched_flow_stats,0.3867735470941883,0.9857592441397733
rf_matched_flow_stats,0.3887775551102204,0.9858103180469311
rf_matched_flow_stats,0.39078156312625245,0.9858822494060596
rf_matched_flow_stats,0.3927855711422845,0.9859560120164851
rf_matched_flow_stats,0.3947895791583166,0.9860179589425728
rf_matched_flow_stats,0.39679358717434865,0.9860168601315376
rf_matched_flow_stats,0.3987975951903807,0.9859312383113679
rf_matched_flow_stats,0.4008016032064128,0.9858330819487044
rf_matched_flow_stats,0.40280561122244485,0.9858203937747122
rf_matched_flow_stats,0.4048096192384769,0.9858718333742941
rf_matched_flow_stats,0.406813627254509,0.985934805337917
rf_matched_flow_stats,0.40881763527054105,0.9859978028584248
rf_matched_flow_stats,0.4108216432865731,0.9860589101796826
rf_matched_flow_stats,0.4128256513026052,0.9861192139351028
rf_matched_flow_stats,0.41482965931863724,0.9861908594505565
rf_matched_flow_stats,0.4168336673346693,0.9862913185767279
rf_matched_flow_stats,0.4188376753507014,0.9863656402395568
rf_matched_flow_stats,0.42084168336673344,0.986424394809571
rf_matched_flow_stats,0.4228456913827655,0.9864811834914556
rf_matched_flow_stats,0.4248496993987976,0.9863059167216609
rf_matched_flow_stats,0.42685370741482964,0.9863539046302858
rf_matched_flow_stats,0.4288577154308617,0.9861944701225289
rf_matched_flow_stats,0.4308617234468938,0.986263766702695
rf_matched_flow_stats,0.43286573146292584,0.986343250971679
rf_matched_flow_stats,0.4348697394789579,0.9864102992762876
rf_matched_flow_stats,0.4368737474949899,0.9864756680633823
rf_matched_flow_stats,0.438877755511022,0.9863189506078455
rf_matched_flow_stats,0.44088176352705405,0.9863631832834285
rf_matched_flow_stats,0.4428857715430861,0.9863531079364642
rf_matched_flow_stats,0.4448897795591182,0.9863729635187101
rf_matched_flow_stats,0.44689378757515025,0.9864285343173277
rf_matched_flow_stats,0.4488977955911823,0.9864839990169266
rf_matched_flow_stats,0.4509018036072144,0.9865593702065595
rf_matched_flow_stats,0.45290581162324645,0.9866482343208843
rf_matched_flow_stats,0.4549098196392785,0.9867372556715115
rf_matched_flow_stats,0.4569138276553106,0.9868288568880148
rf_matched_flow_stats,0.45891783567134264,0.9867065397179415
rf_matched_flow_stats,0.4609218436873747,0.9867839904798078
rf_matched_flow_stats,0.4629258517034068,0.9864497032735162
rf_matched_flow_stats,0.46492985971943884,0.9864458068695878
rf_matched_flow_stats,0.4669338677354709,0.9863872964119446
rf_matched_flow_stats,0.468937875751503,0.9864746084502422
rf_matched_flow_stats,0.47094188376753504,0.9865659647447124
rf_matched_flow_stats,0.4729458917835671,0.9866695027443184
rf_matched_flow_stats,0.4749498997995992,0.9867435700334394
rf_matched_flow_stats,0.47695390781563124,0.9867924101997902
rf_matched_flow_stats,0.4789579158316633,0.9866665658854858
rf_matched_flow_stats,0.48096192384769537,0.9865177477267846
rf_matched_flow_stats,0.48296593186372744,0.986498313786864
rf_matched_flow_stats,0.4849699398797595,0.9864982928792633
